Date,Open,High,Low,Close,Volume,Ticker
2025-06-05 00:00:00-04:00,7.199999809,7.25,7.070000172,7.170000076,1518300,AMRX
2025-06-06 00:00:00-04:00,7.260000229,7.639999866,7.260000229,7.619999886,2893300,AMRX
2025-06-09 00:00:00-04:00,7.659999847,7.679999828,7.539999962,7.610000134,1006000,AMRX
2025-06-10 00:00:00-04:00,7.650000095,8.048999786,7.53000021,7.809999943,2298700,AMRX
2025-06-11 00:00:00-04:00,7.800000191,7.949999809,7.75,7.78000021,1546900,AMRX
2025-06-12 00:00:00-04:00,7.829999924,8,7.75,7.960000038,1899900,AMRX
2025-06-13 00:00:00-04:00,7.855000019,7.900000095,7.71999979,7.75,1402300,AMRX
2025-06-16 00:00:00-04:00,7.820000172,8.109999657,7.75,8.109999657,2125200,AMRX
2025-06-17 00:00:00-04:00,8.029999733,8.069999695,7.889999866,7.900000095,1715300,AMRX
2025-06-18 00:00:00-04:00,7.880000114,8.020000458,7.760000229,7.940000057,2147500,AMRX
2025-06-20 00:00:00-04:00,8.029999733,8.029999733,7.760000229,7.820000172,3299600,AMRX
2025-04-01 00:00:00-04:00,398.4100037,401.0299988,395.7000122,398.8099976,765700,AON
2025-04-02 00:00:00-04:00,397.8800049,397.8800049,390.230011,396.0299988,1013700,AON
2025-04-03 00:00:00-04:00,392.2799988,400.5899963,391.3800049,394.2900085,1219100,AON
2025-04-04 00:00:00-04:00,389.4299927,395.75,373.769989,375.7600098,2392000,AON
2025-04-07 00:00:00-04:00,371.480011,375.9599915,358.5,364.3500061,1861900,AON
2025-04-08 00:00:00-04:00,373.6700134,376.3900146,355.2000122,360.230011,1950400,AON
2025-04-09 00:00:00-04:00,358.6400146,374.769989,351.3599854,373.3699951,2952300,AON
2025-04-10 00:00:00-04:00,371.1499939,373.9400024,362.7900085,369.019989,1427700,AON
2025-04-11 00:00:00-04:00,370.480011,377.2000122,365.3399963,376.2999878,1759600,AON
2025-04-14 00:00:00-04:00,379.8900146,387.6900024,378.0499878,384.3399963,1536700,AON
2025-04-15 00:00:00-04:00,384.3399963,386.4500122,378.8599854,379.1099854,845600,AON
2025-04-16 00:00:00-04:00,381.8599854,382.3200073,371.25,372.8200073,978200,AON
2025-04-17 00:00:00-04:00,374.1099854,374.1099854,362.269989,367.4100037,1562800,AON
2025-04-21 00:00:00-04:00,365.75,365.75,351.1799927,355.9500122,1363900,AON
2025-04-22 00:00:00-04:00,360.9500122,369.5899963,357.730011,368.519989,1811300,AON
2025-04-23 00:00:00-04:00,370.3599854,371.730011,365.8900146,368.8299866,1145300,AON
2025-04-24 00:00:00-04:00,364.9899902,367.3800049,363.1300049,365.0499878,1889900,AON
2025-04-25 00:00:00-04:00,341.5,346.5100098,323.730011,335.8500061,5317700,AON
2025-04-28 00:00:00-04:00,339.4100037,346.3399963,334.6700134,343.4700012,2943900,AON
2025-04-29 00:00:00-04:00,340.0299988,350.2600098,340.0299988,349.8999939,2571300,AON
2025-04-30 00:00:00-04:00,349,355.6799927,345.8999939,354.7900085,1752200,AON
2025-05-01 00:00:00-04:00,351.1799927,356.6099854,351.1799927,351.5400085,1198000,AON
2025-05-02 00:00:00-04:00,356.5400085,358,352.6799927,356.25,1114600,AON
2025-05-05 00:00:00-04:00,356.25,357.7200012,351.6799927,355.4899902,1153000,AON
2025-05-06 00:00:00-04:00,355,360.2600098,352.1099854,357.9299927,1893800,AON
2025-05-07 00:00:00-04:00,358.6600037,361.6900024,358.1900024,359.7200012,1201800,AON
2025-05-08 00:00:00-04:00,360.0400085,363.6099854,357,357.1099854,1181600,AON
2025-05-09 00:00:00-04:00,357.0899963,358.5899963,352.5499878,354.3200073,747900,AON
2025-05-12 00:00:00-04:00,353.1799927,355.1000061,347.75,353.5700073,1288100,AON
2025-05-13 00:00:00-04:00,357.0899963,360.2200012,354.9100037,355.0700073,1333200,AON
2025-05-14 00:00:00-04:00,355.2900085,355.6199951,347.4200134,352.2200012,1528100,AON
2025-05-15 00:00:00-04:00,353.1499939,358.9899902,353.1499939,358.5899963,1135600,AON
2025-05-16 00:00:00-04:00,358.5299988,362.269989,357.7000122,361.9200134,1096900,AON
2025-05-19 00:00:00-04:00,361.6099854,365.3099976,360.2999878,364.9599915,1140100,AON
2025-05-20 00:00:00-04:00,364.6700134,364.7999878,361.8699951,362.4299927,678100,AON
2025-05-21 00:00:00-04:00,361.1099854,362.2099915,357.3500061,358.0599976,910000,AON
2025-05-22 00:00:00-04:00,357.230011,358.4299927,352.8599854,355.3299866,811600,AON
2025-05-23 00:00:00-04:00,355.3900146,357.2799988,351.8999939,356.5400085,1087300,AON
2025-05-27 00:00:00-04:00,359.8699951,366.230011,357.2099915,365.0599976,1076900,AON
2025-05-28 00:00:00-04:00,363.519989,366.1400146,360.769989,361.3200073,832400,AON
2025-05-29 00:00:00-04:00,360.7399902,366.9200134,359.2600098,366.9200134,1272300,AON
2025-05-30 00:00:00-04:00,366.6799927,372.9899902,365.5400085,372.0799866,1849200,AON
2025-06-02 00:00:00-04:00,368.0599976,376.5700073,367.9400024,376.1600037,1240900,AON
2025-06-03 00:00:00-04:00,377.4299927,379.9100037,371.5,374.480011,1169100,AON
2025-06-04 00:00:00-04:00,374.7799988,376.1700134,370.3099976,372.6199951,852300,AON
2025-06-05 00:00:00-04:00,372.2799988,372.2999878,366.9899902,370.4899902,1177700,AON
2025-06-06 00:00:00-04:00,372.9500122,374.6099854,370.0299988,371.0899963,705600,AON
2025-06-09 00:00:00-04:00,369.5,369.8399963,351.4899902,353.8299866,1898800,AON
2025-06-10 00:00:00-04:00,357.3099976,357.8900146,350.6700134,351.7099915,1108500,AON
2025-06-11 00:00:00-04:00,350.5499878,352.0499878,347.4200134,349.480011,1616400,AON
2025-06-12 00:00:00-04:00,351.5400085,356.1099854,349.75,355.7799988,1366400,AON
2025-06-13 00:00:00-04:00,353.6000061,356.25,352.4100037,353,1025300,AON
2025-06-16 00:00:00-04:00,353.9899902,355.7900085,349.3900146,350.0400085,1694000,AON
2025-06-17 00:00:00-04:00,348.5400085,351.5899963,346.7000122,350.8099976,1171300,AON
2025-06-18 00:00:00-04:00,350.8099976,353.4299927,347.75,350.8299866,1035600,AON
2025-06-20 00:00:00-04:00,351.4700012,357.1900024,351.4599915,354.7000122,1775300,AON
2025-04-01 00:00:00-04:00,219.9900055,224.1100006,217.5650024,222.4299927,388100,APPF
2025-04-02 00:00:00-04:00,218.6900024,228.7050018,215.0800018,227.6300049,380700,APPF
2025-04-03 00:00:00-04:00,217.75,226.9199982,214.6000061,224.4100037,493600,APPF
2025-04-04 00:00:00-04:00,219.8099976,222.8500061,211.5599976,216.25,370500,APPF
2025-04-07 00:00:00-04:00,216,219.5299988,205.0099945,214.7700043,641600,APPF
2025-04-08 00:00:00-04:00,222.5099945,224.2400055,206.5800018,208.2400055,398400,APPF
2025-04-09 00:00:00-04:00,206.8000031,229.7799988,206.8000031,228.5399933,323900,APPF
2025-04-10 00:00:00-04:00,222.0700073,224.9100037,214.7599945,223.0399933,357300,APPF
2025-04-11 00:00:00-04:00,222.7799988,224.7700043,216.0399933,224.1999969,223700,APPF
2025-04-14 00:00:00-04:00,228.4299927,230,223.9600067,227.5700073,176400,APPF
2025-04-15 00:00:00-04:00,228.0099945,228.8200073,221.1699982,221.8600006,163000,APPF
2025-04-16 00:00:00-04:00,220.9400024,223.4499969,215.822998,217.9199982,165800,APPF
2025-04-17 00:00:00-04:00,219.9900055,220.6950073,215.8000031,218.7799988,163400,APPF
2025-04-21 00:00:00-04:00,217.7700043,217.7700043,207.2899933,209.8999939,203600,APPF
2025-04-22 00:00:00-04:00,212.0099945,220.3800049,210.4499969,220.2899933,260600,APPF
2025-04-23 00:00:00-04:00,227.4600067,233.6399994,225.0099945,225.6600037,333000,APPF
2025-04-24 00:00:00-04:00,227.1499939,235,226.8000031,234.6499939,312000,APPF
2025-04-25 00:00:00-04:00,208.2599945,208.6849976,190.2400055,192.0200043,1561900,APPF
2025-04-28 00:00:00-04:00,192.0099945,202.0599976,192.0099945,201.4900055,940800,APPF
2025-04-29 00:00:00-04:00,201.4799957,204.5850067,199.4900055,203.7200012,387900,APPF
2025-04-30 00:00:00-04:00,199.1799927,207.0700073,198.6999969,206.5200043,452100,APPF
2025-05-01 00:00:00-04:00,207.9100037,209.822998,203.8600006,206.6300049,406900,APPF
2025-05-02 00:00:00-04:00,209.6799927,214.1600037,209.2400055,212.0599976,244300,APPF
2025-05-05 00:00:00-04:00,209.4499969,216.1999969,209.4499969,214.3399963,207500,APPF
2025-05-06 00:00:00-04:00,211,215.1399994,210.1100006,213.1999969,219800,APPF
2025-05-07 00:00:00-04:00,215.3399963,217.1719971,212.4299927,214.5200043,239400,APPF
2025-05-08 00:00:00-04:00,215.1000061,217.7449951,213.6399994,215.75,266400,APPF
2025-05-09 00:00:00-04:00,215.75,216.8699951,213.4850006,214.2899933,205400,APPF
2025-05-12 00:00:00-04:00,220.4100037,222.3399963,214.4600067,220.7799988,289500,APPF
2025-05-13 00:00:00-04:00,220.9700012,221,216.2899933,216.6999969,334400,APPF
2025-05-14 00:00:00-04:00,215.2899933,216.6199951,211.1000061,212.1199951,320500,APPF
2025-05-15 00:00:00-04:00,212.2599945,213.5,209.2400055,212.4299927,230800,APPF
2025-05-16 00:00:00-04:00,211.4499969,221.1399994,211.4499969,218.9100037,263400,APPF
2025-05-19 00:00:00-04:00,216.0700073,218.3150024,214.4450073,214.6000061,253300,APPF
2025-05-20 00:00:00-04:00,214.1000061,217.5099945,212.4100037,213.4700012,163600,APPF
2025-05-21 00:00:00-04:00,210.7100067,212.6300049,205.9600067,206.1900024,160400,APPF
2025-05-22 00:00:00-04:00,207.25,210.1150055,205.2740021,208.3200073,202900,APPF
2025-05-23 00:00:00-04:00,205.6900024,210.875,205.125,209.8300018,180200,APPF
2025-05-27 00:00:00-04:00,212.5,214.1000061,211.4799957,213.3500061,201200,APPF
2025-05-28 00:00:00-04:00,212.8699951,212.8699951,205.6600037,206.2899933,153300,APPF
2025-05-29 00:00:00-04:00,206.4799957,210.1349945,205,209.4199982,242600,APPF
2025-05-30 00:00:00-04:00,209.3899994,211.5899963,204.8500061,211.1699982,300200,APPF
2025-06-02 00:00:00-04:00,209.5299988,211.6799927,204.6000061,209.8099976,210900,APPF
2025-06-03 00:00:00-04:00,210.4199982,218.7299957,210.1900024,218.1499939,218400,APPF
2025-06-04 00:00:00-04:00,217.4900055,221.2599945,217.4149933,218.0099945,193200,APPF
2025-06-05 00:00:00-04:00,217.9799957,219.3300018,215.0149994,215.8000031,257900,APPF
2025-06-06 00:00:00-04:00,216.7400055,217.8650055,213.8399963,217.25,242600,APPF
2025-06-09 00:00:00-04:00,217.7400055,219.8500061,215.75,217.9499969,258500,APPF
2025-06-10 00:00:00-04:00,222.5299988,231.5800018,220.0599976,228.4400024,548400,APPF
2025-06-11 00:00:00-04:00,228.4400024,231.0500031,226.2749939,227.8300018,336900,APPF
2025-06-12 00:00:00-04:00,227.4700012,231.2200012,225.8500061,227.0200043,341700,APPF
2025-06-13 00:00:00-04:00,222.5,228.2100067,222.5,225.5700073,401200,APPF
2025-06-16 00:00:00-04:00,226.3399963,229.1399994,225.1470032,227.5800018,241400,APPF
2025-06-17 00:00:00-04:00,225.3500061,225.3500061,218.5549927,220.6199951,259600,APPF
2025-06-18 00:00:00-04:00,221.2700043,227.1499939,219.8300018,223.7299957,280400,APPF
2025-06-20 00:00:00-04:00,223.7299957,225.7799988,221.1649933,223.2899933,373900,APPF
2025-04-01 00:00:00-04:00,27.60000038,28.39999962,27.60000038,28.04999924,268600,ATHM
2025-04-02 00:00:00-04:00,28.10000038,28.10000038,27.56999969,27.93000031,309800,ATHM
2025-04-03 00:00:00-04:00,27.53000069,27.76000023,26.90999985,27.31999969,402300,ATHM
2025-04-04 00:00:00-04:00,26.14999962,26.72999954,25.70999908,25.87999916,712000,ATHM
2025-04-07 00:00:00-04:00,24.45999908,26.12999916,23.78000069,24.79999924,669200,ATHM
2025-04-08 00:00:00-04:00,25.48999977,25.71999931,23.38999939,23.80999947,851900,ATHM
2025-04-09 00:00:00-04:00,23.84000015,25.69000053,23.40999985,25.5,1004200,ATHM
2025-04-10 00:00:00-04:00,25.5,26.35000038,25.09000015,25.40999985,754100,ATHM
2025-04-11 00:00:00-04:00,25.69000053,26.25,25.37000084,26.11000061,736500,ATHM
